"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address","html 1"
"https://letangmun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","लेटाङ नगरपालिका,नगर कार्यपालिकाको कार्यालय | प्रदेश नं १,मोरङ,नेपाल","67","906","","0","0","","0","","0","","0","Search form","11","Search form","11","","","","","","","","","","140642","2168","10.823","0","","20","1","0.130","206","91","9","9","","","","","f26c921939afa2238fd6e3168dd0c4d0","2.545","","","","","HTTP/1.1","https://letangmun.gov.np/",""
"https://purbakholamun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","पूर्वखोला गाउँपालिका लुम्बिनी प्रदेश, पूर्वखोला, पाल्पा | ""शिक्षा, स्वास्थ्य, सडक, कृषि, पर्यटन सहितको पूर्वाधार ; पूर्वखोला विकासको आधार ""","139","1835","","0","0","","0","नुन बहादुर थापा","15","भागिरथी शर्मा भट्टराई","21","Search form","11","Search form","11","","","","https://purbakholamun.gov.np/","","","","","","467622","6274","9.914","0","","21","1","0.130","691","484","40","40","","","","","3d06c8b074f717c23100ad05a6425f03","12.033","","","","","HTTP/1.1","https://purbakholamun.gov.np/",""
"https://purbakholamun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qreao2","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","260","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.343","","","","","HTTP/1.1","https://purbakholamun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qreao2",""
"https://mahankalmun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","महाङ्काल गाउँपालिका, गाउँ कार्यपालिकाको कार्यालय | गोटीखेल, ललितपुर,बागमती प्रदेश","81","1107","","0","0","","0","ओमप्रसाद पाण्डे","15","","0","Search form","11","Search form","11","","","","https://mahankalmun.gov.np/","","","","","","114370","830","6.130","0","","8","1","0.130","150","91","8","8","","","","","6fe60552d00ef49255ea2bf8632f4a9e","2.293","","","","","HTTP/1.1","https://mahankalmun.gov.np/",""
"https://mahankalmun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcj24d","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","261","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.347","","","","","HTTP/1.1","https://mahankalmun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcj24d",""
"https://mahankalmun.gov.np/sites/mahankalmun.gov.np/files/styles/slickstyle/public?itok=ue1jd8-y","text/html; charset=iso-8859-1","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","389","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.309","","https://mahankalmun.gov.np/sites/mahankalmun.gov.np/files/styles/slickstyle/public/?itok=ue1jd8-y","HTTP Redirect","","HTTP/1.1","https://mahankalmun.gov.np/sites/mahankalmun.gov.np/files/styles/slickstyle/public?itok=ue1jd8-y",""
"https://mahankalmun.gov.np/sites/mahankalmun.gov.np/files/styles/slickstyle/public/?itok=ue1jd8-y","text/html; charset=utf-8","403","Forbidden","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","7888","0","0.000","1","","1","1","0.130","0","0","0","0","","","","","","0.651","","","","","HTTP/1.1","https://mahankalmun.gov.np/sites/mahankalmun.gov.np/files/styles/slickstyle/public/?itok=ue1jd8-y",""
"https://beldandimun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","बेलडाँडी गाउँपालिका | सुदूरपश्चिम प्रदेश,बेलडाँडी,कञ्चनपुर","58","807","","0","0","","0","धन बहादुर थापा क्षेत्री","23","कमला देवी कार्की","16","Search form","11","Search form","11","","","","","","","","","","73346","447","5.418","0","","9","1","0.130","103","74","17","17","","","","","7d4a5b94cca47cbeb8fe8bf2b207790a","1.635","Sun, 18 Apr 2021 08:04:34 GMT","","","","HTTP/1.1","https://beldandimun.gov.np/",""
"https://beldandimun.gov.np/sites/beldandimun.gov.np/files/styles/slickstyle/public?itok=ue1jd8-y","text/html; charset=iso-8859-1","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","305","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.344","","https://beldandimun.gov.np/sites/beldandimun.gov.np/files/styles/slickstyle/public/?itok=ue1jd8-y","HTTP Redirect","","HTTP/1.1","https://beldandimun.gov.np/sites/beldandimun.gov.np/files/styles/slickstyle/public?itok=ue1jd8-y",""
"https://beldandimun.gov.np/sites/beldandimun.gov.np/files/styles/slickstyle/public/?itok=ue1jd8-y","text/html; charset=utf-8","403","Forbidden","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","7780","0","0.000","1","","1","1","0.130","0","0","0","0","","","","","","0.378","Sun, 18 Apr 2021 08:47:05 GMT","","","","HTTP/1.1","https://beldandimun.gov.np/sites/beldandimun.gov.np/files/styles/slickstyle/public/?itok=ue1jd8-y",""
"https://godaitamun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","गोडैटा नगरपालिका | प्रदेश नं २, नेपाल सरकार","43","564","","0","0","","0","गोडैटा नगरपालिका","16","देबेन्द्र कुमार यादव","20","Search form","11","जन प्रतिनिधि","12","","","","https://godaitamun.gov.np/","","","","","","52764","402","4.941","0","","10","1","0.130","89","55","2","2","","","","","d4b5c45ceb10469ce0a0e3ed3acdf7e4","1.955","","","","","HTTP/1.1","https://godaitamun.gov.np/",""
"https://hanumannagarkankalinimun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","प्रदेश २ <br>हनुमाननगर कंकालिनी नगरपालिका | हनुमाननगर कार्यपालिका,सप्तरी <br>"" भय और भ्रष्टचार मुक्त नगरपालिका ""","112","1400","","0","0","","0","प्रदेश २ हनुमाननगर कंकालिनी नगरपालिका","37","","0","Search form","11","सूचना तथा समाचार","16","","","","","","","","","","52563","386","5.504","0","","4","1","0.130","80","52","5","5","","","","","22d7324d8242ec28b917d52a5975633b","1.638","Sun, 18 Apr 2021 07:24:01 GMT","","","","HTTP/1.1","https://hanumannagarkankalinimun.gov.np/",""
"https://hanumannagarkankalinimun.gov.np/<iframe%20src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d28564.08946274472!2d86.84067680911217!3d26.50367933152957!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x39eefc4bab76e557%3A0x76860a8e0083fa40!2sHanumannagar%2C+Hanumannagar+Joginimai+56400!5e0!3m2!1sen!2snp!4v1528446811535""%20width=""600""%20height=""450""%20frameborder=""0""%20style=""border:0""%20allowfullscreen></iframe>","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","7022","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.367","Sun, 18 Apr 2021 05:49:15 GMT","","","","HTTP/1.1","https://hanumannagarkankalinimun.gov.np/%3Ciframe%20src=%22https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d28564.08946274472!2d86.84067680911217!3d26.50367933152957!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x39eefc4bab76e557%3A0x76860a8e0083fa40!2sHanumannagar%2C+Hanumannagar+Joginimai+56400!5e0!3m2!1sen!2snp!4v1528446811535%22%20width=%22600%22%20height=%22450%22%20frameborder=%220%22%20style=%22border:0%22%20allowfullscreen%3E%3C/iframe%3E",""
"https://kumakhmalikamun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","कुमाख गाउँपालिका | “सामाजिक न्याय ,शान्ति र आत्मनिर्भरता सुशासन र विकास ,कुमाख गाउँपालिकाको प्रतिबद्धता ”","105","1406","","0","0","","0","दिलमाया बुढामगर (गिरी)","22","डिल्लीराज जैशी","14","कुमाख गाउँपालीकाका धार्मिक र पर्यटकिय स्थल तस्बिर हरु","53","कुमाख गाउँपालिकाको आधिकारी वेवसाएटमा  स्वागत छ","46","","","","https://kumakhmalikamun.gov.np/","","","","","","120734","1193","7.716","0","","14","1","0.130","149","101","22","22","","","","","c47315f86888bd7602a56b0addff6e","2.187","","","","","HTTP/1.1","https://kumakhmalikamun.gov.np/",""
"https://kumakhmalikamun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qns6k5","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","262","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.340","","","","","HTTP/1.1","https://kumakhmalikamun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qns6k5",""
"https://dakneshworimun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","डाक्नेश्वरी नगरपालिका | ""समृद्ध डाक्नेश्वरीको आधार, कृषि, जनशाक्ति र पूर्वाधार"" सप्तरी, प्रदेश नं २, नेपाल ।","108","1424","","0","0","","0","","0","","0","Search form","11","Search form","11","","","","https://dakneshworimun.gov.np/","","","","","","133672","1564","8.153","0","","13","1","0.130","175","100","16","16","","","","","c9d1767c95a9c1332f2ac86a99e254c2","2.419","","","","","HTTP/1.1","https://dakneshworimun.gov.np/",""
"https://dakneshworimun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qqcz8x","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","262","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.343","","","","","HTTP/1.1","https://dakneshworimun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qqcz8x",""
"https://bhojpurmun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","भोजपुर नगरपालिका कार्यालय, भाेजपुर | नगरकार्यपालिकाकाे कार्यलय, भाेजपुर, १ नं प्रदेश, नेपाल","91","1221","","0","0","","0","","0","","0","Search form","11","Search form","11","","","","","","","","","","118253","954","7.031","0","","4","1","0.130","180","116","21","21","","","","","472915c55bd4a68139e481c7b62ab41a","1.621","Mon, 19 Apr 2021 00:17:14 GMT","","","","HTTP/1.1","https://bhojpurmun.gov.np/",""
"https://phikkalmun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","फिक्कल गाउँपालिका | खाङसाङ, सिन्धुली,वाग्मती प्रदेशसडक, शिक्षा, विजुली फिक्कल विकासको पुर्वाधारकृषि,जडिबुटी,वन र पर्यटन समृद्दीको मुल आधार","138","1872","","0","0","","0","धन बहादुर कार्की","16","पार्वती सुनुवार","15","Search form","11","Search form","11","","","","https://phikkalmun.gov.np/","","","","","","140307","888","4.863","0","","8","1","0.130","150","91","24","19","","","","","85afcdb26dfd0178ac3a1111aa9a51cb","2.163","","","","","HTTP/1.1","https://phikkalmun.gov.np/",""
"https://phikkalmun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcj3t1","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","261","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.335","","","","","HTTP/1.1","https://phikkalmun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcj3t1",""
"https://sunchhaharimun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","सुनछहरी गाउँपालिका | गाउँ कार्यापालिकाको कार्यालय पोबाङ रोल्पा, लुम्बिनी प्रदेश , नेपाल","87","1179","","0","0","","0","आशबहादुर पुनमगर","15","पवित्रा घर्ती मगर","17","Search form","11","Search form","11","","","","https://sunchhaharimun.gov.np/","","","","","","125437","1359","7.872","0","","18","1","0.130","167","107","64","59","","","","","dcf60e2fb2105242085357256411eb28","2.163","","","","","HTTP/1.1","https://sunchhaharimun.gov.np/",""
"https://sunchhaharimun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qra9h0","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","260","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.345","","","","","HTTP/1.1","https://sunchhaharimun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qra9h0",""
"https://birendranagarmun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","वीरेन्द्रनगर नगरपालिका, नगर कार्यपालिकाको कार्यालय | कर्णाली प्रदेश, नेपाल <br> शैक्षिक,प्रशासनिक,पर्यटकिय शहर स्वच्छ, समुन्नत वीरेन्द्रनगर","139","1839","","0","0","","0","","0","","0","वीरेन्द्रनगर नगरपालिकाको वेभसाइटमा स्वागत छ ।","45","Pages","5","","","","","","","","","","149398","2351","10.645","0","","15","1","0.130","164","107","26","25","","","","","41fe0a8428490a120b3d0564e864ce2e","1.638","Sun, 18 Apr 2021 19:58:49 GMT","","","","HTTP/1.1","https://birendranagarmun.gov.np/",""
"https://pauwadungmamun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","पौवादुङमा गाउँपालिका, गाउँ कार्यपालिकाको कार्यालय, च्याङ्ग्रे भोजपुर | खानेपानी सडक बिद्युत कृषि पर्यटन संचार खेलकुद स्वास्थ्य शान्तिसुरक्षा र शिक्षा पौवादुङमाबासीलाई उपलब्ध गराउने गाउँपालिकाको इच्छा","199","2751","","0","0","","0","किरण राई","8","सम्झना राई","10","पौवादुङमा गाउँपालिकाको संक्षिप्त परिचय","38","Pages","5","","","","https://pauwadungmamun.gov.np/","","","","","","106575","872","6.757","0","","7","1","0.130","146","99","36","36","","","","","3671d4aaa57bc64e482e55666af535eb","2.261","","","","","HTTP/1.1","https://pauwadungmamun.gov.np/",""
"https://pauwadungmamun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qrn6dd","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","261","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.441","","","","","HTTP/1.1","https://pauwadungmamun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qrn6dd",""
"https://sunkoshimunokhaldhunga.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","सुनकोशी गाउँपालिका, गाउँ कार्यपालिकाको कार्यालय | प्रदेश नं १, ओखलढुङ्गा, नेपाल","79","1059","","0","0","","0","रुद्र प्रसाद अधिकारी","20","दुर्गा कुमारी तामाङ","19","Search form","11","Search form","11","","","","https://sunkoshimunokhaldhunga.gov.np/","","","","","","103975","750","5.857","0","","16","1","0.130","135","100","21","19","","","","","623e523d8726372d92b634b0d86c4ccd","2.079","","","","","HTTP/1.1","https://sunkoshimunokhaldhunga.gov.np/",""
"https://sunkoshimunokhaldhunga.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcj4u8","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","261","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.341","","","","","HTTP/1.1","https://sunkoshimunokhaldhunga.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcj4u8",""
"https://janakimunbanke.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","जानकी गाउँपालिका | बाँके जिल्ला, प्रदेश नं ५","44","579","","0","0","","0","राम निवास यादव","14","भुमिसरा धिताल","13","Search form","11","Search form","11","","","","https://janakimunbanke.gov.np/","","","","","","561890","11933","14.525","0","","28","1","0.130","796","412","32","32","","","","","87fe148fed65f3e267d4e039cab5927c","5.453","","","","","HTTP/1.1","https://janakimunbanke.gov.np/",""
"https://janakimunbanke.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qhzihm","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","261","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.360","","","","","HTTP/1.1","https://janakimunbanke.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qhzihm",""
"https://janakimunbanke.gov.np/sites/janakimunbanke.gov.np/files/styles/slickstyle/public?itok=ue1jd8-y","text/html; charset=iso-8859-1","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","398","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.378","","https://janakimunbanke.gov.np/sites/janakimunbanke.gov.np/files/styles/slickstyle/public/?itok=ue1jd8-y","HTTP Redirect","","HTTP/1.1","https://janakimunbanke.gov.np/sites/janakimunbanke.gov.np/files/styles/slickstyle/public?itok=ue1jd8-y",""
"https://janakimunbanke.gov.np/sites/janakimunbanke.gov.np/files/styles/slickstyle/public/?itok=ue1jd8-y","text/html; charset=utf-8","403","Forbidden","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","11001","0","0.000","1","","1","1","0.130","0","0","0","0","","","","","","0.707","","","","","HTTP/1.1","https://janakimunbanke.gov.np/sites/janakimunbanke.gov.np/files/styles/slickstyle/public/?itok=ue1jd8-y",""
"https://kotahimaimun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","कोटहीमाई गाउँपालिका | "" शिक्षा, कृषि र पूर्वाधार:समृद्ध कोटहीमाईको मूल आधार ""","77","1013","","0","0","","0","चन्द्रभुषण यादव","15","भानमती बानियाँ","14","Search form","11","Search form","11","","","","https://kotahimaimun.gov.np/","","","","","","128412","1268","7.527","0","","14","1","0.130","172","106","26","24","","","","","af3955196a0d551fae9f03b813bfe17d","2.241","","","","","HTTP/1.1","https://kotahimaimun.gov.np/",""
"https://kotahimaimun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qnizs6","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","262","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.358","","","","","HTTP/1.1","https://kotahimaimun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qnizs6",""
"https://ganeshmancharnathmun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","गणेशमान चारनाथ नगरपालिका | प्रदेश नं २,धनुषा","44","588","","0","0","","0","गणेशमान चारनाथ नगरपालिका","24","","0","Search form","11","फोटो ग्यालरी","12","","","","","","","","","","62668","398","4.993","0","","4","1","0.130","86","56","15","15","","","","","cba28044b0299718d8538dedd70644bc","2.323","","","","","HTTP/1.1","https://ganeshmancharnathmun.gov.np/",""
"https://madimunrolpa.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","माडी गाउँपालिका, घर्तिगाउँ ,रोल्पा , लुम्बिनी प्रदेश, नेपाल | ""कृषि, पशुपंक्षी, जडिबुटी र दिगो पूर्वाधार, समृद्धि माडीको आधार""","126","1649","","0","0","","0","इश्वरी प्रसाद गौतम","18","रचना गौतम पाण्डे क्षेत्री","25","Search form","11","Search form","11","","","","https://madimunrolpa.gov.np/","","","","","","126651","1746","9.832","0","","18","1","0.130","149","92","30","30","","","","","c971d525e00576bd5076b25e33b85e9d","2.279","","","","","HTTP/1.1","https://madimunrolpa.gov.np/",""
"https://madimunrolpa.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qrr4cp","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","261","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.524","","","","","HTTP/1.1","https://madimunrolpa.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qrr4cp",""
"https://madimunchitwan.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","माडी नगरपालिका, नगर कार्यपालिकाकाे कार्यालय | सम्पदा सम्पन्न माडी नगर, ईको कृषि र पर्यटनको शहर","94","1257","","0","0","","0","","0","","0","Search form","11","Search form","11","","","","","","","","","","89232","911","8.183","0","","4","1","0.130","153","84","14","14","","","","","2743523839eb77ef195dc2586a0b5f72","1.630","Sun, 18 Apr 2021 14:05:02 GMT","","","","HTTP/1.1","https://madimunchitwan.gov.np/",""
"https://vyasmun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","व्यास नगरपालिका, नगर कार्यपालिकाको कार्यालय | विविधतायुक्त गाउँ-शहर, समृद्द मेरो व्यास नगर","90","1216","","0","0","","0","","0","","0","Search form","11","Search form","11","","","","","","","","","","391209","6043","11.283","0","","16","1","0.130","626","335","20","20","","","","","1bf1fa9691b23e3b47185056b1ec4507","1.612","Sun, 18 Apr 2021 12:44:28 GMT","","","","HTTP/1.1","https://vyasmun.gov.np/",""
"https://sorumun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","सोरु गाउँपालिका | कर्णाली प्रदेश","32","435","","0","0","","0","सोरु गाउँपालिका","15","लोक बहादुर शाही (९७४८९०४२०८)","28","Search form","11","सूचना","5","","","","https://sorumun.gov.np/","","","","","","64017","514","6.651","0","","10","1","0.130","93","58","25","25","","","","","82f3404b74595af54d70e91acc05883","2.541","","","","","HTTP/1.1","https://sorumun.gov.np/",""
"https://sorumun.gov.np/sites/gorkha.municipality.gov.np/files/unnamed.png","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","260","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.338","","","","","HTTP/1.1","https://sorumun.gov.np/sites/gorkha.municipality.gov.np/files/unnamed.png",""
"https://rainasmun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","राइनास नगरपालिका कार्यालय | गण्डकी प्रदेश, लमजुङ, नेपाल सरकार","61","816","","0","0","","0","","0","","0","Search form","11","Search form","11","","","","","","","","","","120551","1490","8.984","0","","9","1","0.130","148","100","30","30","","","","","d73dc5ccdc67b2152dab8d4fd08960e","1.641","Sun, 18 Apr 2021 01:23:16 GMT","","","","HTTP/1.1","https://rainasmun.gov.np/",""
"https://manthalimun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","मन्थली नगरपालिका कार्यालय | नगर कार्यपालिकाको कार्यालय, मन्थली, रामेछाप","71","966","","0","0","","0","","0","","0","Search form","11","Search form","11","","","","","","","","","","165153","2776","12.004","0","","24","1","0.130","199","121","25","25","","","","","65c86418aa083b5712b2cb5151e1154f","1.648","Sun, 18 Apr 2021 15:44:35 GMT","","","","HTTP/1.1","https://manthalimun.gov.np/",""
"https://laliguransmun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","लालिगुराँस नगरपालिका | नेपाल सरकार","34","465","","0","0","","0","","0","","0","Search form","11","Search form","11","","","","","","","","","","110935","1214","8.245","0","","8","1","0.130","144","96","6","6","","","","","5f8e5ec4dff362494a27929caf8d795","2.486","","","","","HTTP/1.1","https://laliguransmun.gov.np/",""
"https://laliguransmun.gov.np/width=%22100%%22","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","7141","0","0.000","1","","1","1","0.130","0","0","0","0","","","","","","0.960","","","","","HTTP/1.1","https://laliguransmun.gov.np/width=%2522100%25%2522",""
"https://golanjormun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","गोलन्जोर गाउँपालिकाको कार्यालय | सिन्धुली,बागमती प्रदेशशिक्षा सडक सिंचाई र कृषि गोलन्जोरको पूर्वाधार तरकारी खेति,पशुपालन र पर्यटन विकाश समृदिको मूल आधार","152","2082","","0","0","","0","पुष्प वहादुर कार्की","19","गगां देवि श्रेष्ठ","17","Search form","11","Search form","11","","","","https://golanjormun.gov.np/","","","","","","124367","1137","7.609","0","","15","1","0.130","149","84","25","25","","","","","30688efdfeaca039787284730586a16d","3.605","","","","","HTTP/1.1","https://golanjormun.gov.np/",""
"https://golanjormun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qrlehy","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","260","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.341","","","","","HTTP/1.1","https://golanjormun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qrlehy",""
"https://golanjormun.gov.np/sites/default/files/styles/slickstyle/public?itok=ue1jd8-y","text/html; charset=iso-8859-1","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","378","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.316","","https://golanjormun.gov.np/sites/default/files/styles/slickstyle/public/?itok=ue1jd8-y","HTTP Redirect","","HTTP/1.1","https://golanjormun.gov.np/sites/default/files/styles/slickstyle/public?itok=ue1jd8-y",""
"https://golanjormun.gov.np/sites/default/files/styles/slickstyle/public/?itok=ue1jd8-y","text/html; charset=utf-8","403","Forbidden","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9260","0","0.000","1","","1","1","0.130","0","0","0","0","","","","","","0.614","","","","","HTTP/1.1","https://golanjormun.gov.np/sites/default/files/styles/slickstyle/public/?itok=ue1jd8-y",""
"https://dakshinkalimun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","दक्षिणकाली नगरपालिका | नगर कार्यपालिकाको कार्यालय, फर्पिङ, काठमाडौं <br /> बागमती प्रदेश, नेपाल","95","1194","","0","0","","0","","0","","0","Search form","11","Search form","11","","","","","","","","","","183761","3394","12.780","0","","11","1","0.130","216","129","24","24","","","","","97e405e9f0bd56311ac7a939fe7cc031","1.617","Sun, 18 Apr 2021 12:14:32 GMT","","","","HTTP/1.1","https://dakshinkalimun.gov.np/",""
"https://inaruwamun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","इनरुवा नगरपालिका, नगर कार्यपालिकाको कार्यालय | प्रदेश नं. १, नेपाल सरकार","72","954","","0","0","","0","इनरुवा नगरपालिका, नगर कार्यपालिकाको कार्यालय","44","","0","Search form","11","सूचना तथा जानकारी","17","","","","","","","","","","93958","912","6.283","0","","4","1","0.130","145","88","9","9","","","","","2d76b4c9eeb7082875da5d4bbd7551ac","2.400","","","","","HTTP/1.1","https://inaruwamun.gov.np/",""
"https://runtigadhimun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","रुन्टीगढी गाउँपालिका | झेनाम (होलेरी),रोल्पा ,लुम्बिनी प्रदेश","61","818","","0","0","","0","बालाराम बुढा","12","छमाया पुन","9","Search form","11","Search form","11","","","","https://runtigadhimun.gov.np/","","","","","","109586","949","6.302","0","","8","1","0.130","143","88","29","17","","","","","3263251b99eb8e6bd57b477702d2aaac","2.124","","","","","HTTP/1.1","https://runtigadhimun.gov.np/",""
